"obs" "trl" "sub" "itm" "tsk" "vgn" "qty" "rt" "bd"
"6751" 6751 95 "s27" "26:35:44" "Verbal" "Crisp" "Big" 1955 0
"6752" 6752 96 "s27" "36:45:54" "Numerical" "Vague" "Big" 30170 1
"6753" 6753 97 "s27" "6:15:24" "Verbal" "Crisp" "Small" 1234 0
"6754" 6754 98 "s27" "16:25:34" "Verbal" "Vague" "Small" 1664 0
"6755" 6755 99 "s27" "26:35:44" "Verbal" "Vague" "Small" 1653 0
"6756" 6756 100 "s27" "36:45:54" "Numerical" "Vague" "Small" 3128 1
"6757" 6757 101 "s27" "6:15:24" "Verbal" "Crisp" "Big" 1350 0
"6758" 6758 102 "s27" "16:25:34" "Numerical" "Crisp" "Big" 2462 0
"6759" 6759 103 "s27" "26:35:44" "Verbal" "Vague" "Big" 1152 0
"6760" 6760 104 "s27" "36:45:54" "Verbal" "Vague" "Big" 922 0
"6761" 6761 105 "s27" "6:15:24" "Numerical" "Crisp" "Big" 8547 0
"6762" 6762 106 "s27" "16:25:34" "Verbal" "Vague" "Big" 970 0
"6763" 6763 107 "s27" "26:35:44" "Numerical" "Crisp" "Small" 14218 0
"6764" 6764 108 "s27" "36:45:54" "Verbal" "Crisp" "Big" 804 0
"6765" 6765 109 "s27" "6:15:24" "Numerical" "Vague" "Small" 2894 0
"6766" 6766 110 "s27" "16:25:34" "Verbal" "Crisp" "Big" 1115 0
"6767" 6767 111 "s27" "26:35:44" "Verbal" "Vague" "Small" 3091 0
"6768" 6768 112 "s27" "36:45:54" "Verbal" "Crisp" "Big" 1009 0
"6769" 6769 113 "s27" "6:15:24" "Numerical" "Crisp" "Big" 3980 0
"6770" 6770 114 "s27" "16:25:34" "Verbal" "Crisp" "Small" 1221 0
"6771" 6771 115 "s27" "26:35:44" "Numerical" "Vague" "Small" 3049 1
"6772" 6772 116 "s27" "36:45:54" "Verbal" "Vague" "Small" 1904 0
"6773" 6773 117 "s27" "6:15:24" "Verbal" "Vague" "Small" 1276 0
"6774" 6774 118 "s27" "16:25:34" "Numerical" "Vague" "Small" 1186 1
"6775" 6775 119 "s27" "26:35:44" "Numerical" "Vague" "Big" 1249 1
"6776" 6776 120 "s27" "36:45:54" "Numerical" "Crisp" "Big" 1078 1
"6777" 6777 121 "s27" "6:15:24" "Numerical" "Crisp" "Small" 923 0
"6778" 6778 122 "s27" "16:25:34" "Numerical" "Vague" "Big" 1287 0
"6779" 6779 123 "s27" "26:35:44" "Numerical" "Vague" "Big" 17270 0
"6780" 6780 124 "s27" "36:45:54" "Verbal" "Vague" "Small" 3717 0
"6781" 6781 125 "s27" "6:15:24" "Numerical" "Vague" "Big" 10475 0
"6782" 6782 126 "s27" "16:25:34" "Numerical" "Crisp" "Small" 1325 0
"6783" 6783 127 "s27" "26:35:44" "Numerical" "Crisp" "Big" 1711 1
"6784" 6784 128 "s27" "36:45:54" "Numerical" "Vague" "Small" 830 1
"6785" 6785 129 "s27" "6:15:24" "Numerical" "Crisp" "Big" 946 0
"6786" 6786 130 "s27" "16:25:34" "Verbal" "Crisp" "Small" 543 0
"6787" 6787 131 "s27" "26:35:44" "Numerical" "Vague" "Small" 1758 1
"6788" 6788 132 "s27" "36:45:54" "Numerical" "Crisp" "Small" 1294 0
"6789" 6789 133 "s27" "6:15:24" "Numerical" "Crisp" "Small" 748 0
"6790" 6790 134 "s27" "16:25:34" "Verbal" "Crisp" "Big" 780 0
"6791" 6791 135 "s27" "26:35:44" "Verbal" "Crisp" "Big" 808 0
"6792" 6792 136 "s27" "36:45:54" "Verbal" "Crisp" "Small" 1112 0
"6793" 6793 137 "s27" "6:15:24" "Verbal" "Crisp" "Small" 988 0
"6794" 6794 138 "s27" "16:25:34" "Numerical" "Crisp" "Big" 8410 0
"6795" 6795 139 "s27" "26:35:44" "Numerical" "Crisp" "Small" 7540 0
"6796" 6796 140 "s27" "36:45:54" "Verbal" "Vague" "Big" 1063 0
"6797" 6797 141 "s27" "6:15:24" "Verbal" "Vague" "Big" 1214 0
"6798" 6798 142 "s27" "16:25:34" "Numerical" "Vague" "Small" 6925 0
"6799" 6799 143 "s27" "26:35:44" "Verbal" "Crisp" "Big" 1922 0
"6800" 6800 144 "s27" "36:45:54" "Numerical" "Crisp" "Big" 2119 0
"6801" 6801 145 "s27" "6:15:24" "Verbal" "Crisp" "Big" 3237 0
"6802" 6802 146 "s27" "16:25:34" "Verbal" "Vague" "Small" 649 0
"6803" 6803 147 "s27" "26:35:44" "Numerical" "Vague" "Small" 1393 1
"6804" 6804 148 "s27" "36:45:54" "Verbal" "Crisp" "Big" 622 0
"6805" 6805 149 "s27" "6:15:24" "Verbal" "Crisp" "Big" 871 0
"6806" 6806 150 "s27" "16:25:34" "Verbal" "Vague" "Big" 551 0
"6807" 6807 151 "s27" "26:35:44" "Numerical" "Vague" "Big" 1917 1
"6808" 6808 152 "s27" "36:45:54" "Verbal" "Vague" "Small" 1946 0
"6809" 6809 153 "s27" "6:15:24" "Verbal" "Vague" "Small" 535 0
"6810" 6810 154 "s27" "16:25:34" "Numerical" "Vague" "Big" 1450 0
"6811" 6811 155 "s27" "26:35:44" "Verbal" "Vague" "Big" 1901 0
"6812" 6812 156 "s27" "36:45:54" "Verbal" "Vague" "Big" 772 0
"6813" 6813 157 "s27" "6:15:24" "Verbal" "Vague" "Small" 1004 0
"6814" 6814 158 "s27" "16:25:34" "Verbal" "Crisp" "Big" 1054 0
"6815" 6815 159 "s27" "26:35:44" "Verbal" "Vague" "Small" 1877 0
"6816" 6816 160 "s27" "36:45:54" "Numerical" "Vague" "Big" 877 0
"6817" 6817 161 "s27" "6:15:24" "Numerical" "Crisp" "Big" 1497 0
"6818" 6818 162 "s27" "16:25:34" "Numerical" "Crisp" "Big" 2053 0
"6819" 6819 163 "s27" "26:35:44" "Numerical" "Vague" "Big" 1622 1
"6820" 6820 164 "s27" "36:45:54" "Numerical" "Crisp" "Big" 1170 0
"6821" 6821 165 "s27" "6:15:24" "Numerical" "Vague" "Small" 4724 0
"6822" 6822 166 "s27" "16:25:34" "Verbal" "Crisp" "Small" 1877 0
"6823" 6823 167 "s27" "26:35:44" "Numerical" "Crisp" "Big" 1153 1
"6824" 6824 168 "s27" "36:45:54" "Numerical" "Vague" "Big" 979 0
"6825" 6825 169 "s27" "6:15:24" "Numerical" "Vague" "Big" 1 0
"6826" 6826 170 "s27" "16:25:34" "Verbal" "Vague" "Big" 2759 0
"6827" 6827 171 "s27" "26:35:44" "Numerical" "Crisp" "Small" 1555 0
"6828" 6828 172 "s27" "36:45:54" "Verbal" "Crisp" "Big" 995 0
"6829" 6829 173 "s27" "6:15:24" "Verbal" "Vague" "Big" 1255 0
"6830" 6830 174 "s27" "16:25:34" "Verbal" "Vague" "Small" 1505 0
"6831" 6831 175 "s27" "26:35:44" "Verbal" "Vague" "Big" 763 0
"6832" 6832 176 "s27" "36:45:54" "Verbal" "Vague" "Small" 3079 0
"6833" 6833 177 "s27" "6:15:24" "Verbal" "Crisp" "Small" 856 0
"6834" 6834 178 "s27" "16:25:34" "Numerical" "Crisp" "Small" 4349 0
"6835" 6835 179 "s27" "26:35:44" "Numerical" "Crisp" "Big" 10631 0
"6836" 6836 180 "s27" "36:45:54" "Verbal" "Crisp" "Small" 3356 0
"6837" 6837 181 "s27" "6:15:24" "Numerical" "Vague" "Big" 6740 1
"6838" 6838 182 "s27" "16:25:34" "Numerical" "Vague" "Big" 1262 0
"6839" 6839 183 "s27" "26:35:44" "Verbal" "Crisp" "Small" 803 0
"6840" 6840 184 "s27" "36:45:54" "Numerical" "Vague" "Small" 1127 0
"6841" 6841 185 "s27" "6:15:24" "Numerical" "Vague" "Small" 948 0
"6842" 6842 186 "s27" "16:25:34" "Numerical" "Crisp" "Small" 954 0
"6843" 6843 187 "s27" "26:35:44" "Verbal" "Vague" "Small" 670 0
"6844" 6844 188 "s27" "36:45:54" "Numerical" "Vague" "Small" 1011 1
"6845" 6845 189 "s27" "6:15:24" "Numerical" "Crisp" "Small" 604 0
"6846" 6846 190 "s27" "16:25:34" "Numerical" "Vague" "Small" 780 1
"6847" 6847 191 "s27" "26:35:44" "Verbal" "Crisp" "Small" 1303 0
"6848" 6848 192 "s27" "36:45:54" "Numerical" "Crisp" "Small" 1170 1
"6849" 6849 193 "s27" "6:15:24" "Verbal" "Crisp" "Big" 569 0
"6850" 6850 194 "s27" "16:25:34" "Verbal" "Crisp" "Big" 781 0
"6851" 6851 195 "s27" "26:35:44" "Numerical" "Crisp" "Small" 1499 1
"6852" 6852 196 "s27" "36:45:54" "Verbal" "Vague" "Small" 1372 0
"6853" 6853 197 "s27" "6:15:24" "Verbal" "Crisp" "Small" 771 0
"6854" 6854 198 "s27" "16:25:34" "Numerical" "Vague" "Small" 2674 0
"6855" 6855 199 "s27" "26:35:44" "Verbal" "Vague" "Small" 1646 0
"6856" 6856 200 "s27" "36:45:54" "Verbal" "Vague" "Small" 1169 0
"6857" 6857 201 "s27" "6:15:24" "Numerical" "Vague" "Big" 1792 1
"6858" 6858 202 "s27" "16:25:34" "Verbal" "Vague" "Small" 2039 0
"6859" 6859 203 "s27" "26:35:44" "Numerical" "Vague" "Small" 1076 1
"6860" 6860 204 "s27" "36:45:54" "Numerical" "Vague" "Small" 3700 0
"6861" 6861 205 "s27" "6:15:24" "Numerical" "Vague" "Small" 2974 0
"6862" 6862 206 "s27" "16:25:34" "Verbal" "Vague" "Big" 1095 0
"6863" 6863 207 "s27" "26:35:44" "Numerical" "Vague" "Big" 920 0
"6864" 6864 208 "s27" "36:45:54" "Verbal" "Crisp" "Small" 4488 0
"6865" 6865 209 "s27" "6:15:24" "Verbal" "Vague" "Small" 1380 0
"6866" 6866 210 "s27" "16:25:34" "Numerical" "Crisp" "Big" 1286 0
"6867" 6867 211 "s27" "26:35:44" "Verbal" "Crisp" "Small" 1319 1
"6868" 6868 212 "s27" "36:45:54" "Numerical" "Vague" "Big" 1255 0
"6869" 6869 213 "s27" "6:15:24" "Verbal" "Vague" "Big" 3348 0
"6870" 6870 214 "s27" "16:25:34" "Numerical" "Crisp" "Big" 21987 0
"6871" 6871 215 "s27" "26:35:44" "Verbal" "Crisp" "Big" 1146 0
"6872" 6872 216 "s27" "36:45:54" "Numerical" "Crisp" "Small" 1436 0
"6873" 6873 217 "s27" "6:15:24" "Verbal" "Crisp" "Small" 994 0
"6874" 6874 218 "s27" "16:25:34" "Verbal" "Crisp" "Big" 903 0
"6875" 6875 219 "s27" "26:35:44" "Numerical" "Crisp" "Big" 1887 0
"6876" 6876 220 "s27" "36:45:54" "Numerical" "Vague" "Big" 1346 0
"6877" 6877 221 "s27" "6:15:24" "Verbal" "Vague" "Big" 1366 0
"6878" 6878 222 "s27" "16:25:34" "Numerical" "Crisp" "Small" 6008 0
"6879" 6879 223 "s27" "26:35:44" "Numerical" "Crisp" "Big" 18519 0
"6880" 6880 224 "s27" "36:45:54" "Numerical" "Crisp" "Small" 1312 0
"6881" 6881 225 "s27" "6:15:24" "Numerical" "Vague" "Big" 1529 1
"6882" 6882 226 "s27" "16:25:34" "Numerical" "Vague" "Big" 8986 1
"6883" 6883 227 "s27" "26:35:44" "Verbal" "Crisp" "Big" 1475 0
"6884" 6884 228 "s27" "36:45:54" "Verbal" "Vague" "Big" 798 0
"6885" 6885 229 "s27" "6:15:24" "Verbal" "Crisp" "Big" 1323 0
"6886" 6886 230 "s27" "16:25:34" "Verbal" "Vague" "Small" 1503 0
"6887" 6887 231 "s27" "26:35:44" "Numerical" "Vague" "Big" 1069 0
"6888" 6888 232 "s27" "36:45:54" "Numerical" "Vague" "Small" 992 1
"6889" 6889 233 "s27" "6:15:24" "Numerical" "Crisp" "Big" 6167 0
"6890" 6890 234 "s27" "16:25:34" "Verbal" "Vague" "Big" 815 0
"6891" 6891 235 "s27" "26:35:44" "Numerical" "Vague" "Small" 10108 0
"6892" 6892 236 "s27" "36:45:54" "Verbal" "Crisp" "Small" 1458 0
"6893" 6893 237 "s27" "6:15:24" "Numerical" "Crisp" "Big" 1102 0
"6894" 6894 238 "s27" "16:25:34" "Verbal" "Crisp" "Small" 1056 0
"6895" 6895 239 "s27" "26:35:44" "Verbal" "Vague" "Small" 1105 0
"6896" 6896 240 "s27" "36:45:54" "Verbal" "Crisp" "Big" 614 0
"6897" 6897 241 "s27" "6:15:24" "Numerical" "Crisp" "Small" 879 0
"6898" 6898 242 "s27" "16:25:34" "Numerical" "Crisp" "Small" 1379 0
"6899" 6899 243 "s27" "26:35:44" "Numerical" "Crisp" "Small" 852 1
"6900" 6900 244 "s27" "36:45:54" "Verbal" "Crisp" "Big" 603 0
"6901" 6901 245 "s27" "6:15:24" "Verbal" "Vague" "Small" 1130 0
"6902" 6902 246 "s27" "16:25:34" "Numerical" "Vague" "Big" 1817 1
"6903" 6903 247 "s27" "26:35:44" "Verbal" "Vague" "Big" 606 0
"6904" 6904 248 "s27" "36:45:54" "Numerical" "Crisp" "Big" 678 0
"6905" 6905 249 "s27" "6:15:24" "Numerical" "Vague" "Small" 2155 0
"6906" 6906 250 "s27" "16:25:34" "Verbal" "Crisp" "Small" 1744 1
"6907" 6907 251 "s27" "26:35:44" "Verbal" "Vague" "Big" 1442 0
"6908" 6908 252 "s27" "36:45:54" "Verbal" "Vague" "Big" 711 0
"6909" 6909 253 "s27" "6:15:24" "Numerical" "Crisp" "Small" 542 0
"6910" 6910 254 "s27" "16:25:34" "Numerical" "Vague" "Small" 6673 0
"6911" 6911 255 "s27" "26:35:44" "Verbal" "Crisp" "Small" 834 0
"6912" 6912 256 "s27" "36:45:54" "Numerical" "Crisp" "Big" 1220 1
"6913" 6913 1 "s28" "6:15:24" "Numerical" "Crisp" "Small" 1239 0
"6914" 6914 2 "s28" "16:25:34" "Verbal" "Vague" "Small" 1258 0
"6915" 6915 3 "s28" "26:35:44" "Numerical" "Vague" "Small" 1309 1
"6916" 6916 4 "s28" "36:45:54" "Numerical" "Vague" "Small" 2266 0
"6917" 6917 5 "s28" "6:15:24" "Numerical" "Crisp" "Small" 1288 0
"6918" 6918 6 "s28" "16:25:34" "Verbal" "Crisp" "Big" 1283 0
"6919" 6919 7 "s28" "26:35:44" "Numerical" "Crisp" "Big" 2341 1
"6920" 6920 8 "s28" "36:45:54" "Verbal" "Vague" "Big" 1169 0
"6921" 6921 9 "s28" "6:15:24" "Numerical" "Vague" "Big" 1472 0
"6922" 6922 10 "s28" "16:25:34" "Numerical" "Vague" "Big" 2238 1
"6923" 6923 11 "s28" "26:35:44" "Numerical" "Crisp" "Big" 2117 0
"6924" 6924 12 "s28" "36:45:54" "Verbal" "Vague" "Big" 1237 0
"6925" 6925 13 "s28" "6:15:24" "Numerical" "Crisp" "Big" 1315 0
"6926" 6926 14 "s28" "16:25:34" "Numerical" "Vague" "Small" 2401 0
"6927" 6927 15 "s28" "26:35:44" "Verbal" "Crisp" "Big" 1302 0
"6928" 6928 16 "s28" "36:45:54" "Numerical" "Vague" "Small" 1799 1
"6929" 6929 17 "s28" "6:15:24" "Verbal" "Vague" "Big" 1240 0
"6930" 6930 18 "s28" "16:25:34" "Verbal" "Vague" "Big" 1185 0
"6931" 6931 19 "s28" "26:35:44" "Numerical" "Vague" "Big" 1481 1
"6932" 6932 20 "s28" "36:45:54" "Numerical" "Vague" "Big" 2008 1
"6933" 6933 21 "s28" "6:15:24" "Verbal" "Crisp" "Small" 900 0
"6934" 6934 22 "s28" "16:25:34" "Numerical" "Vague" "Big" 1638 0
"6935" 6935 23 "s28" "26:35:44" "Verbal" "Crisp" "Big" 1266 0
"6936" 6936 24 "s28" "36:45:54" "Verbal" "Crisp" "Small" 1409 0
"6937" 6937 25 "s28" "6:15:24" "Verbal" "Crisp" "Big" 1088 0
"6938" 6938 26 "s28" "16:25:34" "Verbal" "Crisp" "Small" 1184 0
"6939" 6939 27 "s28" "26:35:44" "Numerical" "Vague" "Small" 1559 1
"6940" 6940 28 "s28" "36:45:54" "Numerical" "Crisp" "Small" 2091 0
"6941" 6941 29 "s28" "6:15:24" "Verbal" "Vague" "Small" 1031 0
"6942" 6942 30 "s28" "16:25:34" "Numerical" "Crisp" "Small" 1532 0
"6943" 6943 31 "s28" "26:35:44" "Verbal" "Vague" "Big" 1170 0
"6944" 6944 32 "s28" "36:45:54" "Numerical" "Crisp" "Big" 1713 1
"6945" 6945 33 "s28" "6:15:24" "Verbal" "Vague" "Small" 894 0
"6946" 6946 34 "s28" "16:25:34" "Verbal" "Vague" "Small" 2118 0
"6947" 6947 35 "s28" "26:35:44" "Numerical" "Vague" "Big" 2064 0
"6948" 6948 36 "s28" "36:45:54" "Verbal" "Crisp" "Big" 1448 0
"6949" 6949 37 "s28" "6:15:24" "Numerical" "Vague" "Big" 1873 0
"6950" 6950 38 "s28" "16:25:34" "Numerical" "Vague" "Small" 1879 1
"6951" 6951 39 "s28" "26:35:44" "Verbal" "Vague" "Big" 735 0
"6952" 6952 40 "s28" "36:45:54" "Verbal" "Crisp" "Small" 1494 0
"6953" 6953 41 "s28" "6:15:24" "Verbal" "Crisp" "Big" 2388 0
"6954" 6954 42 "s28" "16:25:34" "Verbal" "Crisp" "Small" 1269 0
"6955" 6955 43 "s28" "26:35:44" "Verbal" "Vague" "Small" 1862 0
"6956" 6956 44 "s28" "36:45:54" "Numerical" "Crisp" "Small" 1803 0
"6957" 6957 45 "s28" "6:15:24" "Verbal" "Vague" "Big" 1185 0
"6958" 6958 46 "s28" "16:25:34" "Numerical" "Crisp" "Big" 1413 0
"6959" 6959 47 "s28" "26:35:44" "Verbal" "Crisp" "Small" 2894 0
"6960" 6960 48 "s28" "36:45:54" "Verbal" "Vague" "Small" 1710 0
"6961" 6961 49 "s28" "6:15:24" "Numerical" "Vague" "Small" 2342 1
"6962" 6962 50 "s28" "16:25:34" "Verbal" "Vague" "Big" 1353 0
"6963" 6963 51 "s28" "26:35:44" "Numerical" "Crisp" "Small" 2173 1
"6964" 6964 52 "s28" "36:45:54" "Verbal" "Vague" "Small" 2128 0
"6965" 6965 53 "s28" "6:15:24" "Verbal" "Crisp" "Small" 1259 0
"6966" 6966 54 "s28" "16:25:34" "Numerical" "Crisp" "Small" 1393 0
"6967" 6967 55 "s28" "26:35:44" "Numerical" "Crisp" "Small" 2833 0
"6968" 6968 56 "s28" "36:45:54" "Numerical" "Vague" "Big" 2275 1
"6969" 6969 57 "s28" "6:15:24" "Numerical" "Crisp" "Big" 1226 0
"6970" 6970 58 "s28" "16:25:34" "Numerical" "Crisp" "Big" 1212 0
"6971" 6971 59 "s28" "26:35:44" "Verbal" "Crisp" "Small" 1481 0
"6972" 6972 60 "s28" "36:45:54" "Numerical" "Crisp" "Big" 1800 1
"6973" 6973 61 "s28" "6:15:24" "Numerical" "Vague" "Small" 1759 1
"6974" 6974 62 "s28" "16:25:34" "Verbal" "Crisp" "Big" 978 0
"6975" 6975 63 "s28" "26:35:44" "Verbal" "Vague" "Small" 1258 0
"6976" 6976 64 "s28" "36:45:54" "Verbal" "Crisp" "Big" 1137 0
"6977" 6977 65 "s28" "6:15:24" "Verbal" "Vague" "Big" 1069 0
"6978" 6978 66 "s28" "16:25:34" "Numerical" "Crisp" "Big" 1248 0
"6979" 6979 67 "s28" "26:35:44" "Numerical" "Vague" "Small" 1378 1
"6980" 6980 68 "s28" "36:45:54" "Numerical" "Crisp" "Big" 1023 0
"6981" 6981 69 "s28" "6:15:24" "Numerical" "Crisp" "Big" 812 0
"6982" 6982 70 "s28" "16:25:34" "Numerical" "Vague" "Small" 1783 1
"6983" 6983 71 "s28" "26:35:44" "Verbal" "Crisp" "Small" 1096 0
"6984" 6984 72 "s28" "36:45:54" "Verbal" "Vague" "Big" 2116 0
"6985" 6985 73 "s28" "6:15:24" "Numerical" "Vague" "Small" 2029 1
"6986" 6986 74 "s28" "16:25:34" "Numerical" "Crisp" "Small" 1574 0
"6987" 6987 75 "s28" "26:35:44" "Numerical" "Vague" "Big" 2532 1
"6988" 6988 76 "s28" "36:45:54" "Verbal" "Crisp" "Small" 1157 0
"6989" 6989 77 "s28" "6:15:24" "Verbal" "Crisp" "Big" 1104 0
"6990" 6990 78 "s28" "16:25:34" "Verbal" "Vague" "Small" 1241 0
"6991" 6991 79 "s28" "26:35:44" "Verbal" "Vague" "Big" 695 0
"6992" 6992 80 "s28" "36:45:54" "Numerical" "Crisp" "Small" 2033 0
"6993" 6993 81 "s28" "6:15:24" "Verbal" "Crisp" "Big" 1053 0
"6994" 6994 82 "s28" "16:25:34" "Numerical" "Vague" "Big" 1156 0
"6995" 6995 83 "s28" "26:35:44" "Verbal" "Crisp" "Big" 1209 0
"6996" 6996 84 "s28" "36:45:54" "Verbal" "Crisp" "Big" 1483 0
"6997" 6997 85 "s28" "6:15:24" "Verbal" "Vague" "Small" 831 0
"6998" 6998 86 "s28" "16:25:34" "Verbal" "Crisp" "Big" 935 0
"6999" 6999 87 "s28" "26:35:44" "Numerical" "Vague" "Big" 1835 0
"7000" 7000 88 "s28" "36:45:54" "Verbal" "Vague" "Big" 1268 0
"7001" 7001 89 "s28" "6:15:24" "Numerical" "Crisp" "Small" 1083 0
"7002" 7002 90 "s28" "16:25:34" "Numerical" "Vague" "Big" 1555 0
"7003" 7003 91 "s28" "26:35:44" "Numerical" "Crisp" "Big" 2145 0
"7004" 7004 92 "s28" "36:45:54" "Numerical" "Crisp" "Big" 1484 0
"7005" 7005 93 "s28" "6:15:24" "Verbal" "Crisp" "Small" 935 0
"7006" 7006 94 "s28" "16:25:34" "Verbal" "Crisp" "Small" 1214 0
"7007" 7007 95 "s28" "26:35:44" "Numerical" "Crisp" "Small" 2124 1
"7008" 7008 96 "s28" "36:45:54" "Verbal" "Vague" "Small" 1382 0
"7009" 7009 97 "s28" "6:15:24" "Numerical" "Vague" "Big" 2047 0
"7010" 7010 98 "s28" "16:25:34" "Numerical" "Crisp" "Big" 1264 0
"7011" 7011 99 "s28" "26:35:44" "Verbal" "Vague" "Small" 1791 0
"7012" 7012 100 "s28" "36:45:54" "Numerical" "Crisp" "Small" 1505 1
"7013" 7013 101 "s28" "6:15:24" "Numerical" "Vague" "Small" 1515 1
"7014" 7014 102 "s28" "16:25:34" "Verbal" "Crisp" "Big" 1038 0
"7015" 7015 103 "s28" "26:35:44" "Verbal" "Vague" "Big" 1036 0
"7016" 7016 104 "s28" "36:45:54" "Verbal" "Crisp" "Big" 989 0
"7017" 7017 105 "s28" "6:15:24" "Numerical" "Vague" "Big" 1502 0
"7018" 7018 106 "s28" "16:25:34" "Verbal" "Vague" "Big" 1119 0
"7019" 7019 107 "s28" "26:35:44" "Numerical" "Crisp" "Small" 2802 1
"7020" 7020 108 "s28" "36:45:54" "Numerical" "Vague" "Big" 1349 0
"7021" 7021 109 "s28" "6:15:24" "Verbal" "Vague" "Small" 2264 0
"7022" 7022 110 "s28" "16:25:34" "Numerical" "Crisp" "Small" 1614 0
"7023" 7023 111 "s28" "26:35:44" "Verbal" "Vague" "Small" 1324 0
"7024" 7024 112 "s28" "36:45:54" "Numerical" "Vague" "Small" 3053 0
"7025" 7025 113 "s28" "6:15:24" "Numerical" "Crisp" "Small" 1307 0
"7026" 7026 114 "s28" "16:25:34" "Verbal" "Vague" "Big" 804 0
"7027" 7027 115 "s28" "26:35:44" "Numerical" "Vague" "Small" 1687 1
"7028" 7028 116 "s28" "36:45:54" "Numerical" "Vague" "Small" 3310 0
"7029" 7029 117 "s28" "6:15:24" "Numerical" "Crisp" "Big" 1231 0
"7030" 7030 118 "s28" "16:25:34" "Verbal" "Vague" "Small" 1730 0
"7031" 7031 119 "s28" "26:35:44" "Numerical" "Crisp" "Big" 1153 0
"7032" 7032 120 "s28" "36:45:54" "Verbal" "Crisp" "Small" 1092 0
"7033" 7033 121 "s28" "6:15:24" "Verbal" "Vague" "Big" 1691 0
"7034" 7034 122 "s28" "16:25:34" "Verbal" "Crisp" "Small" 1432 0
"7035" 7035 123 "s28" "26:35:44" "Verbal" "Crisp" "Small" 813 0
"7036" 7036 124 "s28" "36:45:54" "Numerical" "Vague" "Big" 908 0
"7037" 7037 125 "s28" "6:15:24" "Verbal" "Crisp" "Small" 936 0
"7038" 7038 126 "s28" "16:25:34" "Numerical" "Vague" "Small" 1130 1
"7039" 7039 127 "s28" "26:35:44" "Verbal" "Crisp" "Big" 1235 0
"7040" 7040 128 "s28" "36:45:54" "Verbal" "Vague" "Small" 2713 0
"7041" 7041 129 "s28" "6:15:24" "Numerical" "Vague" "Small" 1163 1
"7042" 7042 130 "s28" "16:25:34" "Verbal" "Vague" "Small" 1100 0
"7043" 7043 131 "s28" "26:35:44" "Verbal" "Vague" "Small" 1036 0
"7044" 7044 132 "s28" "36:45:54" "Numerical" "Vague" "Small" 2345 0
"7045" 7045 133 "s28" "6:15:24" "Verbal" "Vague" "Big" 1010 0
"7046" 7046 134 "s28" "16:25:34" "Numerical" "Crisp" "Small" 1612 0
"7047" 7047 135 "s28" "26:35:44" "Numerical" "Vague" "Small" 1479 1
"7048" 7048 136 "s28" "36:45:54" "Numerical" "Vague" "Big" 1359 0
"7049" 7049 137 "s28" "6:15:24" "Verbal" "Crisp" "Small" 1375 0
"7050" 7050 138 "s28" "16:25:34" "Verbal" "Crisp" "Small" 1211 0
"7051" 7051 139 "s28" "26:35:44" "Numerical" "Crisp" "Small" 3059 0
"7052" 7052 140 "s28" "36:45:54" "Numerical" "Crisp" "Big" 1581 0
"7053" 7053 141 "s28" "6:15:24" "Verbal" "Crisp" "Big" 841 0
"7054" 7054 142 "s28" "16:25:34" "Verbal" "Vague" "Big" 1159 0
"7055" 7055 143 "s28" "26:35:44" "Verbal" "Crisp" "Small" 1149 0
"7056" 7056 144 "s28" "36:45:54" "Numerical" "Crisp" "Small" 1570 1
"7057" 7057 145 "s28" "6:15:24" "Numerical" "Crisp" "Big" 1554 0
"7058" 7058 146 "s28" "16:25:34" "Verbal" "Crisp" "Big" 1193 0
"7059" 7059 147 "s28" "26:35:44" "Numerical" "Crisp" "Small" 1691 0
"7060" 7060 148 "s28" "36:45:54" "Numerical" "Vague" "Small" 1626 0
"7061" 7061 149 "s28" "6:15:24" "Numerical" "Crisp" "Big" 1407 0
"7062" 7062 150 "s28" "16:25:34" "Verbal" "Crisp" "Big" 1485 0
"7063" 7063 151 "s28" "26:35:44" "Verbal" "Vague" "Small" 1479 0
"7064" 7064 152 "s28" "36:45:54" "Verbal" "Vague" "Small" 1252 0
"7065" 7065 153 "s28" "6:15:24" "Numerical" "Vague" "Big" 1401 0
"7066" 7066 154 "s28" "16:25:34" "Numerical" "Vague" "Small" 1343 0
"7067" 7067 155 "s28" "26:35:44" "Numerical" "Vague" "Small" 1916 0
"7068" 7068 156 "s28" "36:45:54" "Verbal" "Vague" "Big" 1637 0
"7069" 7069 157 "s28" "6:15:24" "Verbal" "Crisp" "Big" 1278 0
"7070" 7070 158 "s28" "16:25:34" "Numerical" "Crisp" "Big" 1427 0
"7071" 7071 159 "s28" "26:35:44" "Verbal" "Crisp" "Small" 1186 0
"7072" 7072 160 "s28" "36:45:54" "Verbal" "Crisp" "Small" 1580 0
"7073" 7073 161 "s28" "6:15:24" "Numerical" "Crisp" "Small" 990 0
"7074" 7074 162 "s28" "16:25:34" "Verbal" "Vague" "Big" 779 0
"7075" 7075 163 "s28" "26:35:44" "Numerical" "Vague" "Big" 984 0
"7076" 7076 164 "s28" "36:45:54" "Verbal" "Vague" "Small" 1215 0
"7077" 7077 165 "s28" "6:15:24" "Numerical" "Crisp" "Small" 851 0
"7078" 7078 166 "s28" "16:25:34" "Numerical" "Crisp" "Small" 1681 0
"7079" 7079 167 "s28" "26:35:44" "Numerical" "Crisp" "Big" 1431 0
"7080" 7080 168 "s28" "36:45:54" "Numerical" "Crisp" "Small" 1650 1
